date,time,elevation
2024-02-19,16:45,2.623
2024-02-19,17:00,2.745
2024-02-19,17:15,2.87
2024-02-19,17:30,2.987
2024-02-19,17:45,3.098
2024-02-19,18:00,3.202
2024-02-19,18:15,3.31
2024-02-19,18:30,3.422
2024-02-19,18:45,3.525
2024-02-19,19:00,3.622
2024-02-19,19:15,3.693
2024-02-19,19:30,3.738
2024-02-19,19:45,3.755
2024-02-19,20:00,3.752
2024-02-19,20:15,3.75
2024-02-19,20:30,3.753
2024-02-19,20:45,3.759
2024-02-19,21:00,3.764
2024-02-19,21:15,3.752
2024-02-19,21:30,3.712
2024-02-19,21:45,3.65
2024-02-19,22:00,3.575
2024-02-19,22:15,3.491
2024-02-19,22:30,3.392
2024-02-19,22:45,3.283
2024-02-19,23:00,3.154
2024-02-19,23:15,3.013
2024-02-19,23:30,2.866
2024-02-19,23:45,2.719
2024-02-20,0:00,2.578
2024-02-20,0:15,2.459
2024-02-20,0:30,2.352
2024-02-20,0:45,2.261
2024-02-20,1:00,2.191
2024-02-20,1:15,2.139
2024-02-20,1:30,2.112
2024-02-20,1:45,2.114
2024-02-20,2:00,2.135
2024-02-20,2:15,2.165
2024-02-20,2:30,2.206
2024-02-20,2:45,2.234
2024-02-20,3:00,2.264
2024-02-20,3:15,2.291
2024-02-20,3:30,2.325
2024-02-20,3:45,2.356
2024-02-20,4:00,2.402
2024-02-20,4:15,2.442
2024-02-20,4:30,2.49
2024-02-20,4:45,2.546
2024-02-20,5:00,2.613
2024-02-20,5:15,2.697
2024-02-20,5:30,2.793
2024-02-20,5:45,2.9
2024-02-20,6:00,3.014
2024-02-20,6:15,3.137
2024-02-20,6:30,3.259
2024-02-20,6:45,3.384
2024-02-20,7:00,3.501
2024-02-20,7:15,3.618
2024-02-20,7:30,3.717
2024-02-20,7:45,3.806
2024-02-20,8:00,3.869
2024-02-20,8:15,3.913
2024-02-20,8:30,3.933
2024-02-20,8:45,3.936
2024-02-20,9:00,3.916
2024-02-20,9:15,3.882
2024-02-20,9:30,3.841
2024-02-20,9:45,3.787
2024-02-20,10:00,3.743
2024-02-20,10:15,3.687
2024-02-20,10:30,3.629
2024-02-20,10:45,3.541
2024-02-20,11:00,3.433
2024-02-20,11:15,3.301
2024-02-20,11:30,3.154
2024-02-20,11:45,2.994
2024-02-20,12:00,2.838
2024-02-20,12:15,2.669
2024-02-20,12:30,2.496
2024-02-20,12:45,2.33
2024-02-20,13:00,2.168
2024-02-20,13:15,2.025
2024-02-20,13:30,1.927
2024-02-20,13:45,1.844
2024-02-20,14:00,1.798
2024-02-20,14:15,1.783
2024-02-20,14:30,1.786
2024-02-20,14:45,1.815
2024-02-20,15:00,1.876
2024-02-20,15:15,1.917
2024-02-20,15:30,1.977
2024-02-20,15:45,2.02
2024-02-20,16:00,2.042
2024-02-20,16:15,2.074
2024-02-20,16:30,2.12
2024-02-20,16:45,2.169
2024-02-20,17:00,2.236
2024-02-20,17:15,2.3
2024-02-20,17:30,2.372
2024-02-20,17:45,2.455
2024-02-20,18:00,2.55
2024-02-20,18:15,2.668
2024-02-20,18:30,2.809
2024-02-20,18:45,2.959
2024-02-20,19:00,3.104
2024-02-20,19:15,3.256
2024-02-20,19:30,3.403
2024-02-20,19:45,3.534
2024-02-20,20:00,3.665
2024-02-20,20:15,3.779
2024-02-20,20:30,3.878
2024-02-20,20:45,3.945
2024-02-20,21:00,3.992
2024-02-20,21:15,4.009
2024-02-20,21:30,4.019
2024-02-20,21:45,4.009
2024-02-20,22:00,3.994
2024-02-20,22:15,3.96
2024-02-20,22:30,3.913
2024-02-20,22:45,3.857
2024-02-20,23:00,3.791
2024-02-20,23:15,3.712
2024-02-20,23:30,3.616
2024-02-20,23:45,3.501
2024-02-21,0:00,3.361
2024-02-21,0:15,3.203
2024-02-21,0:30,3.029
2024-02-21,0:45,2.86
2024-02-21,1:00,2.681
2024-02-21,1:15,2.509
2024-02-21,1:30,2.357
2024-02-21,1:45,2.21
2024-02-21,2:00,2.084
2024-02-21,2:15,1.998
2024-02-21,2:30,1.963
2024-02-21,2:45,1.962
2024-02-21,3:00,1.998
2024-02-21,3:15,2.056
2024-02-21,3:30,2.118
2024-02-21,3:45,2.175
2024-02-21,4:00,2.24
2024-02-21,4:15,2.315
2024-02-21,4:30,2.38
2024-02-21,4:45,2.447
2024-02-21,5:00,2.51
2024-02-21,5:15,2.555
2024-02-21,5:30,2.603
2024-02-21,5:45,2.657
2024-02-21,6:00,2.736
2024-02-21,6:15,2.833
2024-02-21,6:30,2.959
2024-02-21,6:45,3.106
2024-02-21,7:00,3.269
2024-02-21,7:15,3.43
2024-02-21,7:30,3.613
2024-02-21,7:45,3.786
2024-02-21,8:00,3.952
2024-02-21,8:15,4.107
2024-02-21,8:30,4.237
2024-02-21,8:45,4.339
2024-02-21,9:00,4.413
2024-02-21,9:15,4.462
2024-02-21,9:30,4.484
2024-02-21,9:45,4.49
2024-02-21,10:00,4.459
2024-02-21,10:15,4.42
2024-02-21,10:30,4.369
2024-02-21,10:45,4.321
2024-02-21,11:00,4.273
2024-02-21,11:15,4.226
2024-02-21,11:30,4.167
2024-02-21,11:45,4.078
2024-02-21,12:00,3.95
2024-02-21,12:15,3.789
2024-02-21,12:30,3.607
2024-02-21,12:45,3.412
2024-02-21,13:00,3.212
2024-02-21,13:15,3.016
2024-02-21,13:30,2.809
2024-02-21,13:45,2.602
2024-02-21,14:00,2.404
2024-02-21,14:15,2.24
2024-02-21,14:30,2.106
2024-02-21,14:45,2.016
2024-02-21,15:00,1.966
2024-02-21,15:15,1.944
2024-02-21,15:30,1.935
2024-02-21,15:45,1.948
2024-02-21,16:00,1.981
2024-02-21,16:15,2.041
2024-02-21,16:30,2.101
2024-02-21,16:45,2.169
2024-02-21,17:00,2.234
2024-02-21,17:15,2.283
2024-02-21,17:30,2.329
2024-02-21,17:45,2.37
2024-02-21,18:00,2.417
2024-02-21,18:15,2.484
2024-02-21,18:30,2.569
2024-02-21,18:45,2.68
2024-02-21,19:00,2.808
2024-02-21,19:15,2.948
2024-02-21,19:30,3.098
2024-02-21,19:45,3.254
2024-02-21,20:00,3.411
2024-02-21,20:15,3.572
2024-02-21,20:30,3.729
2024-02-21,20:45,3.882
2024-02-21,21:00,4.02
2024-02-21,21:15,4.13
2024-02-21,21:30,4.199
2024-02-21,21:45,4.221
2024-02-21,22:00,4.205
2024-02-21,22:15,4.166
2024-02-21,22:30,4.117
2024-02-21,22:45,4.072
2024-02-21,23:00,4.034
2024-02-21,23:15,4.005
2024-02-21,23:30,3.963
2024-02-21,23:45,3.896
2024-02-22,0:00,3.81
2024-02-22,0:15,3.698
2024-02-22,0:30,3.573
2024-02-22,0:45,3.427
2024-02-22,1:00,3.256
2024-02-22,1:15,3.059
2024-02-22,1:30,2.851
2024-02-22,1:45,2.636
2024-02-22,2:00,2.419
2024-02-22,2:15,2.215
2024-02-22,2:30,2.038
2024-02-22,2:45,1.891
2024-02-22,3:00,1.785
2024-02-22,3:15,1.717
2024-02-22,3:30,1.708
2024-02-22,3:45,1.739
2024-02-22,4:00,1.807
2024-02-22,4:15,1.887
2024-02-22,4:30,1.989
2024-02-22,4:45,2.077
2024-02-22,5:00,2.166
2024-02-22,5:15,2.243
2024-02-22,5:30,2.314
2024-02-22,5:45,2.379
2024-02-22,6:00,2.443
2024-02-22,6:15,2.503
2024-02-22,6:30,2.584
2024-02-22,6:45,2.684
2024-02-22,7:00,2.809
2024-02-22,7:15,2.966
2024-02-22,7:30,3.144
2024-02-22,7:45,3.327
2024-02-22,8:00,3.523
2024-02-22,8:15,3.718
2024-02-22,8:30,3.917
2024-02-22,8:45,4.12
2024-02-22,9:00,4.306
2024-02-22,9:15,4.486
2024-02-22,9:30,4.628
2024-02-22,9:45,4.738
2024-02-22,10:00,4.801
2024-02-22,10:15,4.82
2024-02-22,10:30,4.793
2024-02-22,10:45,4.732
2024-02-22,11:00,4.682
2024-02-22,11:15,4.635
2024-02-22,11:30,4.595
2024-02-22,11:45,4.552
2024-02-22,12:00,4.491
2024-02-22,12:15,4.386
2024-02-22,12:30,4.24
2024-02-22,12:45,4.095
2024-02-22,13:00,3.943
2024-02-22,13:15,3.759
2024-02-22,13:30,3.566
2024-02-22,13:45,3.341
2024-02-22,14:00,3.079
2024-02-22,14:15,2.811
2024-02-22,14:30,2.528
2024-02-22,14:45,2.261
2024-02-22,15:00,2.008
2024-02-22,15:15,1.837
2024-02-22,15:30,1.754
2024-02-22,15:45,1.656
2024-02-22,16:00,1.565
2024-02-22,16:15,1.54
2024-02-22,16:30,1.673
2024-02-22,16:45,1.871
2024-02-22,17:00,2.022
2024-02-22,17:15,2.163
2024-02-22,17:30,2.284
2024-02-22,17:45,2.333
2024-02-22,18:00,2.391
2024-02-22,18:15,2.494
2024-02-22,18:30,2.559
2024-02-22,18:45,2.634
2024-02-22,19:00,2.729
2024-02-22,19:15,2.843
2024-02-22,19:30,3.029
2024-02-22,19:45,3.225
2024-02-22,20:00,3.415
2024-02-22,20:15,3.537
2024-02-22,20:30,3.642
2024-02-22,20:45,3.772
2024-02-22,21:00,3.962
2024-02-22,21:15,4.206
2024-02-22,21:30,4.464
2024-02-22,21:45,4.678
2024-02-22,22:00,4.771
2024-02-22,22:15,4.768
2024-02-22,22:30,4.724
2024-02-22,22:45,4.65
2024-02-22,23:00,4.601
2024-02-22,23:15,4.601
2024-02-22,23:30,4.624
2024-02-22,23:45,4.657
2024-02-23,0:00,4.662
2024-02-23,0:15,4.579
2024-02-23,0:30,4.436
2024-02-23,0:45,4.288
2024-02-23,1:00,4.149
2024-02-23,1:15,4.002
2024-02-23,1:30,3.842
2024-02-23,1:45,3.657
2024-02-23,2:00,3.423
2024-02-23,2:15,3.163
2024-02-23,2:30,2.904
2024-02-23,2:45,2.606
2024-02-23,3:00,2.334
2024-02-23,3:15,2.098
2024-02-23,3:30,1.903
2024-02-23,3:45,1.786
2024-02-23,4:00,1.734
2024-02-23,4:15,1.734
2024-02-23,4:30,1.783
2024-02-23,4:45,1.885
2024-02-23,5:00,1.97
2024-02-23,5:15,2.087
2024-02-23,5:30,2.208
2024-02-23,5:45,2.314
2024-02-23,6:00,2.404
2024-02-23,6:15,2.467
2024-02-23,6:30,2.517
2024-02-23,6:45,2.555
2024-02-23,7:00,2.612
2024-02-23,7:15,2.699
2024-02-23,7:30,2.811
2024-02-23,7:45,2.946
2024-02-23,8:00,3.086
2024-02-23,8:15,3.252
2024-02-23,8:30,3.424
2024-02-23,8:45,3.615
2024-02-23,9:00,3.824
2024-02-23,9:15,4.028
2024-02-23,9:30,4.22
2024-02-23,9:45,4.39
2024-02-23,10:00,4.538
2024-02-23,10:15,4.634
2024-02-23,10:30,4.69
2024-02-23,10:45,4.709
2024-02-23,11:00,4.698
2024-02-23,11:15,4.659
2024-02-23,11:30,4.614
2024-02-23,11:45,4.553
2024-02-23,12:00,4.493
2024-02-23,12:15,4.438
2024-02-23,12:30,4.385
2024-02-23,12:45,4.323
2024-02-23,13:00,4.233
2024-02-23,13:15,4.09
2024-02-23,13:30,3.901
2024-02-23,13:45,3.68
2024-02-23,14:00,3.442
2024-02-23,14:15,3.178
2024-02-23,14:30,2.906
2024-02-23,14:45,2.615
2024-02-23,15:00,2.326
2024-02-23,15:15,2.048
2024-02-23,15:30,1.806
2024-02-23,15:45,1.598
2024-02-23,16:00,1.467
2024-02-23,16:15,1.389
2024-02-23,16:30,1.35
2024-02-23,16:45,1.389
2024-02-23,17:00,1.475
2024-02-23,17:15,1.586
2024-02-23,17:30,1.712
2024-02-23,17:45,1.838
2024-02-23,18:00,1.957
2024-02-23,18:15,2.07
2024-02-23,18:30,2.171
2024-02-23,18:45,2.254
2024-02-23,19:00,2.314
2024-02-23,19:15,2.351
2024-02-23,19:30,2.399
2024-02-23,19:45,2.472
2024-02-23,20:00,2.589
2024-02-23,20:15,2.748
2024-02-23,20:30,2.938
2024-02-23,20:45,3.142
2024-02-23,21:00,3.352
2024-02-23,21:15,3.564
2024-02-23,21:30,3.787
2024-02-23,21:45,4.014
2024-02-23,22:00,4.225
2024-02-23,22:15,4.422
2024-02-23,22:30,4.58
2024-02-23,22:45,4.692
2024-02-23,23:00,4.761
2024-02-23,23:15,4.801
2024-02-23,23:30,4.803
2024-02-23,23:45,4.77
2024-02-24,0:00,4.71
2024-02-24,0:15,4.653
2024-02-24,0:30,4.605
2024-02-24,0:45,4.575
2024-02-24,1:00,4.542
2024-02-24,1:15,4.487
2024-02-24,1:30,4.366
2024-02-24,1:45,4.187
2024-02-24,2:00,3.96
2024-02-24,2:15,3.71
2024-02-24,2:30,3.435
2024-02-24,2:45,3.147
2024-02-24,3:00,2.844
2024-02-24,3:15,2.538
2024-02-24,3:30,2.233
2024-02-24,3:45,1.949
2024-02-24,4:00,1.713
2024-02-24,4:15,1.544
2024-02-24,4:30,1.46
2024-02-24,4:45,1.453
2024-02-24,5:00,1.514
2024-02-24,5:15,1.628
2024-02-24,5:30,1.764
2024-02-24,5:45,1.908
2024-02-24,6:00,2.036
2024-02-24,6:15,2.162
2024-02-24,6:30,2.275
2024-02-24,6:45,2.365
2024-02-24,7:00,2.437
2024-02-24,7:15,2.489
2024-02-24,7:30,2.523
2024-02-24,7:45,2.56
2024-02-24,8:00,2.625
2024-02-24,8:15,2.727
2024-02-24,8:30,2.88
2024-02-24,8:45,3.064
2024-02-24,9:00,3.273
2024-02-24,9:15,3.483
2024-02-24,9:30,3.707
2024-02-24,9:45,3.921
2024-02-24,10:00,4.129
2024-02-24,10:15,4.307
2024-02-24,10:30,4.467
2024-02-24,10:45,4.591
2024-02-24,11:00,4.689
2024-02-24,11:15,4.741
2024-02-24,11:30,4.755
2024-02-24,11:45,4.722
2024-02-24,12:00,4.663
2024-02-24,12:15,4.589
2024-02-24,12:30,4.526
2024-02-24,12:45,4.472
2024-02-24,13:00,4.437
2024-02-24,13:15,4.398
2024-02-24,13:30,4.325
2024-02-24,13:45,4.196
2024-02-24,14:00,4.002
2024-02-24,14:15,3.768
2024-02-24,14:30,3.5
2024-02-24,14:45,3.221
2024-02-24,15:00,2.92
2024-02-24,15:15,2.61
2024-02-24,15:30,2.294
2024-02-24,15:45,1.979
2024-02-24,16:00,1.692
2024-02-24,16:15,1.453
2024-02-24,16:30,1.283
2024-02-24,16:45,1.195
2024-02-24,17:00,1.205
2024-02-24,17:15,1.276
2024-02-24,17:30,1.365
2024-02-24,17:45,1.482
2024-02-24,18:00,1.627
2024-02-24,18:15,1.788
2024-02-24,18:30,1.949
2024-02-24,18:45,2.088
2024-02-24,19:00,2.198
2024-02-24,19:15,2.277
2024-02-24,19:30,2.326
2024-02-24,19:45,2.364
2024-02-24,20:00,2.4
2024-02-24,20:15,2.47
2024-02-24,20:30,2.583
2024-02-24,20:45,2.745
2024-02-24,21:00,2.936
2024-02-24,21:15,3.149
2024-02-24,21:30,3.368
2024-02-24,21:45,3.596
2024-02-24,22:00,3.834
2024-02-24,22:15,4.069
2024-02-24,22:30,4.291
2024-02-24,22:45,4.492
2024-02-24,23:00,4.64
2024-02-24,23:15,4.747
2024-02-24,23:30,4.81
2024-02-24,23:45,4.841
2024-02-25,0:00,4.841
2024-02-25,0:15,4.808
2024-02-25,0:30,4.747
2024-02-25,0:45,4.678
2024-02-25,1:00,4.622
2024-02-25,1:15,4.585
2024-02-25,1:30,4.563
2024-02-25,1:45,4.52
2024-02-25,2:00,4.414
2024-02-25,2:15,4.235
2024-02-25,2:30,3.993
2024-02-25,2:45,3.722
2024-02-25,3:00,3.431
2024-02-25,3:15,3.12
2024-02-25,3:30,2.805
2024-02-25,3:45,2.474
2024-02-25,4:00,2.15
2024-02-25,4:15,1.846
2024-02-25,4:30,1.595
2024-02-25,4:45,1.417
2024-02-25,5:00,1.327
2024-02-25,5:15,1.332
2024-02-25,5:30,1.419
2024-02-25,5:45,1.548
2024-02-25,6:00,1.691
2024-02-25,6:15,1.84
2024-02-25,6:30,1.993
2024-02-25,6:45,2.142
2024-02-25,7:00,2.279
2024-02-25,7:15,2.403
2024-02-25,7:30,2.496
2024-02-25,7:45,2.555
2024-02-25,8:00,2.599
2024-02-25,8:15,2.644
2024-02-25,8:30,2.723
2024-02-25,8:45,2.853
2024-02-25,9:00,3.016
2024-02-25,9:15,3.213
2024-02-25,9:30,3.425
2024-02-25,9:45,3.647
2024-02-25,10:00,3.882
2024-02-25,10:15,4.116
2024-02-25,10:30,4.338
2024-02-25,10:45,4.552
2024-02-25,11:00,4.72
2024-02-25,11:15,4.845
2024-02-25,11:30,4.922
2024-02-25,11:45,4.957
2024-02-25,12:00,4.958
2024-02-25,12:15,4.93
2024-02-25,12:30,4.875
2024-02-25,12:45,4.796
2024-02-25,13:00,4.72
2024-02-25,13:15,4.665
2024-02-25,13:30,4.635
2024-02-25,13:45,4.62
2024-02-25,14:00,4.569
2024-02-25,14:15,4.451
2024-02-25,14:30,4.259
2024-02-25,14:45,4.011
2024-02-25,15:00,3.731
2024-02-25,15:15,3.435
2024-02-25,15:30,3.12
2024-02-25,15:45,2.797
2024-02-25,16:00,2.466
2024-02-25,16:15,2.128
2024-02-25,16:30,1.819
2024-02-25,16:45,1.565
2024-02-25,17:00,1.376
2024-02-25,17:15,1.274
2024-02-25,17:30,1.259
2024-02-25,17:45,1.32
2024-02-25,18:00,1.426
2024-02-25,18:15,1.561
2024-02-25,18:30,1.72
2024-02-25,18:45,1.888
2024-02-25,19:00,2.051
2024-02-25,19:15,2.2
2024-02-25,19:30,2.318
2024-02-25,19:45,2.404
2024-02-25,20:00,2.449
2024-02-25,20:15,2.461
2024-02-25,20:30,2.488
2024-02-25,20:45,2.546
2024-02-25,21:00,2.651
2024-02-25,21:15,2.806
2024-02-25,21:30,2.997
2024-02-25,21:45,3.209
2024-02-25,22:00,3.432
2024-02-25,22:15,3.664
2024-02-25,22:30,3.912
2024-02-25,22:45,4.152
2024-02-25,23:00,4.37
2024-02-25,23:15,4.564
2024-02-25,23:30,4.702
2024-02-25,23:45,4.78
2024-02-26,0:00,4.819
2024-02-26,0:15,4.839
2024-02-26,0:30,4.837
2024-02-26,0:45,4.809
2024-02-26,1:00,4.751
2024-02-26,1:15,4.678
2024-02-26,1:30,4.616
2024-02-26,1:45,4.569
2024-02-26,2:00,4.53
2024-02-26,2:15,4.474
2024-02-26,2:30,4.357
2024-02-26,2:45,4.163
2024-02-26,3:00,3.907
2024-02-26,3:15,3.605
2024-02-26,3:30,3.278
2024-02-26,3:45,2.932
2024-02-26,4:00,2.576
2024-02-26,4:15,2.205
2024-02-26,4:30,1.834
2024-02-26,4:45,1.487
2024-02-26,5:00,1.198
2024-02-26,5:15,0.982
2024-02-26,5:30,0.886
2024-02-26,5:45,0.904
2024-02-26,6:00,0.961
2024-02-26,6:15,1.055
2024-02-26,6:30,1.205
2024-02-26,6:45,1.392
2024-02-26,7:00,1.591
2024-02-26,7:15,1.768
2024-02-26,7:30,1.909
2024-02-26,7:45,2.022
2024-02-26,8:00,2.111
2024-02-26,8:15,2.171
2024-02-26,8:30,2.214
2024-02-26,8:45,2.26
2024-02-26,9:00,2.311
2024-02-26,9:15,2.395
2024-02-26,9:30,2.517
2024-02-26,9:45,2.685
2024-02-26,10:00,2.877
2024-02-26,10:15,3.072
2024-02-26,10:30,3.289
2024-02-26,10:45,3.5
2024-02-26,11:00,3.712
2024-02-26,11:15,3.901
2024-02-26,11:30,4.067
2024-02-26,11:45,4.189
2024-02-26,12:00,4.261
2024-02-26,12:15,4.294
2024-02-26,12:30,4.318
2024-02-26,12:45,4.323
2024-02-26,13:00,4.318
2024-02-26,13:15,4.297
2024-02-26,13:30,4.26
2024-02-26,13:45,4.208
2024-02-26,14:00,4.167
2024-02-26,14:15,4.137
2024-02-26,14:30,4.097
2024-02-26,14:45,4.032
2024-02-26,15:00,3.888
2024-02-26,15:15,3.658
2024-02-26,15:30,3.383
2024-02-26,15:45,3.073
2024-02-26,16:00,2.731
2024-02-26,16:15,2.361
2024-02-26,16:30,1.994
2024-02-26,16:45,1.624
2024-02-26,17:00,1.299
2024-02-26,17:15,1.029
2024-02-26,17:30,0.852
2024-02-26,17:45,0.789
2024-02-26,18:00,0.791
2024-02-26,18:15,0.827
2024-02-26,18:30,0.935
2024-02-26,18:45,1.113
2024-02-26,19:00,1.313
2024-02-26,19:15,1.505
2024-02-26,19:30,1.677
2024-02-26,19:45,1.814
2024-02-26,20:00,1.944
2024-02-26,20:15,2.037
2024-02-26,20:30,2.105
2024-02-26,20:45,2.147
2024-02-26,21:00,2.184
2024-02-26,21:15,2.243
2024-02-26,21:30,2.327
2024-02-26,21:45,2.462
2024-02-26,22:00,2.624
2024-02-26,22:15,2.819
2024-02-26,22:30,3.021
2024-02-26,22:45,3.225
2024-02-26,23:00,3.438
2024-02-26,23:15,3.652
2024-02-26,23:30,3.86
2024-02-26,23:45,4.041
2024-02-27,0:00,4.191
2024-02-27,0:15,4.291
2024-02-27,0:30,4.348
2024-02-27,0:45,4.384
2024-02-27,1:00,4.41
2024-02-27,1:15,4.419
2024-02-27,1:30,4.4
2024-02-27,1:45,4.354
2024-02-27,2:00,4.295
2024-02-27,2:15,4.245
2024-02-27,2:30,4.213
2024-02-27,2:45,4.188
2024-02-27,3:00,4.125
2024-02-27,3:15,3.991
2024-02-27,3:30,3.757
2024-02-27,3:45,3.464
2024-02-27,4:00,3.139
2024-02-27,4:15,2.788
2024-02-27,4:30,2.422
2024-02-27,4:45,2.048
2024-02-27,5:00,1.674
2024-02-27,5:15,1.345
2024-02-27,5:30,1.073
2024-02-27,5:45,0.87
2024-02-27,6:00,0.782
2024-02-27,6:15,0.775
2024-02-27,6:30,0.823
2024-02-27,6:45,0.957
2024-02-27,7:00,1.139
2024-02-27,7:15,1.331
2024-02-27,7:30,1.522
2024-02-27,7:45,1.691
2024-02-27,8:00,1.834
2024-02-27,8:15,1.952
2024-02-27,8:30,2.046
2024-02-27,8:45,2.104
2024-02-27,9:00,2.136
2024-02-27,9:15,2.168
2024-02-27,9:30,2.228
2024-02-27,9:45,2.323
2024-02-27,10:00,2.466
2024-02-27,10:15,2.651
2024-02-27,10:30,2.858
2024-02-27,10:45,3.079
2024-02-27,11:00,3.302
2024-02-27,11:15,3.532
2024-02-27,11:30,3.755
2024-02-27,11:45,3.955
2024-02-27,12:00,4.11
2024-02-27,12:15,4.222
2024-02-27,12:30,4.292
2024-02-27,12:45,4.336
2024-02-27,13:00,4.366
2024-02-27,13:15,4.375
2024-02-27,13:30,4.342
2024-02-27,13:45,4.269
2024-02-27,14:00,4.176
2024-02-27,14:15,4.098
2024-02-27,14:30,4.06
2024-02-27,14:45,4.06
2024-02-27,15:00,4.053
2024-02-27,15:15,3.991
2024-02-27,15:30,3.825
2024-02-27,15:45,3.574
2024-02-27,16:00,3.273
2024-02-27,16:15,2.946
2024-02-27,16:30,2.601
2024-02-27,16:45,2.245
2024-02-27,17:00,1.885
2024-02-27,17:15,1.535
2024-02-27,17:30,1.221
2024-02-27,17:45,0.954
2024-02-27,18:00,0.776
2024-02-27,18:15,0.719
2024-02-27,18:30,0.73
2024-02-27,18:45,0.781
2024-02-27,19:00,0.903
2024-02-27,19:15,1.069
2024-02-27,19:30,1.257
2024-02-27,19:45,1.435
2024-02-27,20:00,1.578
2024-02-27,20:15,1.705
2024-02-27,20:30,1.813
2024-02-27,20:45,1.888
2024-02-27,21:00,1.941
2024-02-27,21:15,1.977
2024-02-27,21:30,2.019
2024-02-27,21:45,2.097
2024-02-27,22:00,2.218
2024-02-27,22:15,2.383
2024-02-27,22:30,2.583
2024-02-27,22:45,2.804
2024-02-27,23:00,3.033
2024-02-27,23:15,3.266
2024-02-27,23:30,3.51
2024-02-27,23:45,3.749
2024-02-28,0:00,3.985
2024-02-28,0:15,4.175
2024-02-28,0:30,4.333
2024-02-28,0:45,4.446
2024-02-28,1:00,4.523
2024-02-28,1:15,4.564
2024-02-28,1:30,4.57
2024-02-28,1:45,4.532
2024-02-28,2:00,4.462
2024-02-28,2:15,4.39
2024-02-28,2:30,4.343
2024-02-28,2:45,4.32
2024-02-28,3:00,4.317
2024-02-28,3:15,4.291
2024-02-28,3:30,4.193
2024-02-28,3:45,4.007
2024-02-28,4:00,3.76
2024-02-28,4:15,3.474
2024-02-28,4:30,3.16
2024-02-28,4:45,2.835
2024-02-28,5:00,2.501
2024-02-28,5:15,2.158
2024-02-28,5:30,1.828
2024-02-28,5:45,1.527
2024-02-28,6:00,1.272
2024-02-28,6:15,1.088
2024-02-28,6:30,1.017
2024-02-28,6:45,1.07
2024-02-28,7:00,1.187
2024-02-28,7:15,1.319
2024-02-28,7:30,1.473
2024-02-28,7:45,1.625
2024-02-28,8:00,1.784
2024-02-28,8:15,1.931
2024-02-28,8:30,2.067
2024-02-28,8:45,2.173
2024-02-28,9:00,2.246
2024-02-28,9:15,2.292
2024-02-28,9:30,2.322
2024-02-28,9:45,2.364
2024-02-28,10:00,2.437
2024-02-28,10:15,2.561
2024-02-28,10:30,2.722
2024-02-28,10:45,2.916
2024-02-28,11:00,3.121
2024-02-28,11:15,3.34
2024-02-28,11:30,3.565
2024-02-28,11:45,3.804
2024-02-28,12:00,4.025
2024-02-28,12:15,4.232
2024-02-28,12:30,4.392
2024-02-28,12:45,4.509
2024-02-28,13:00,4.591
2024-02-28,13:15,4.636
2024-02-28,13:30,4.649
2024-02-28,13:45,4.629
2024-02-28,14:00,4.574
2024-02-28,14:15,4.501
2024-02-28,14:30,4.428
2024-02-28,14:45,4.374
2024-02-28,15:00,4.349
2024-02-28,15:15,4.327
2024-02-28,15:30,4.28
2024-02-28,15:45,4.163
2024-02-28,16:00,3.963
2024-02-28,16:15,3.708
2024-02-28,16:30,3.418
2024-02-28,16:45,3.104
2024-02-28,17:00,2.781
2024-02-28,17:15,2.445
2024-02-28,17:30,2.109
2024-02-28,17:45,1.785
2024-02-28,18:00,1.495
2024-02-28,18:15,1.259
2024-02-28,18:30,1.088
2024-02-28,18:45,1.026
2024-02-28,19:00,1.066
2024-02-28,19:15,1.158
2024-02-28,19:30,1.277
2024-02-28,19:45,1.411
2024-02-28,20:00,1.557
2024-02-28,20:15,1.703
2024-02-28,20:30,1.841
2024-02-28,20:45,1.963
2024-02-28,21:00,2.063
2024-02-28,21:15,2.135
2024-02-28,21:30,2.175
2024-02-28,21:45,2.199
2024-02-28,22:00,2.236
2024-02-28,22:15,2.314
2024-02-28,22:30,2.437
2024-02-28,22:45,2.605
2024-02-28,23:00,2.8
2024-02-28,23:15,3.011
2024-02-28,23:30,3.226
2024-02-28,23:45,3.447
2024-02-29,0:00,3.675
2024-02-29,0:15,3.891
2024-02-29,0:30,4.103
2024-02-29,0:45,4.269
2024-02-29,1:00,4.394
2024-02-29,1:15,4.483
2024-02-29,1:30,4.537
2024-02-29,1:45,4.558
2024-02-29,2:00,4.547
2024-02-29,2:15,4.497
2024-02-29,2:30,4.424
2024-02-29,2:45,4.345
2024-02-29,3:00,4.29
2024-02-29,3:15,4.259
2024-02-29,3:30,4.237
2024-02-29,3:45,4.192
2024-02-29,4:00,4.08
2024-02-29,4:15,3.884
2024-02-29,4:30,3.638
2024-02-29,4:45,3.36
2024-02-29,5:00,3.061
2024-02-29,5:15,2.751
2024-02-29,5:30,2.435
2024-02-29,5:45,2.121
2024-02-29,6:00,1.826
2024-02-29,6:15,1.573
2024-02-29,6:30,1.374
2024-02-29,6:45,1.233
2024-02-29,7:00,1.177
2024-02-29,7:15,1.212
2024-02-29,7:30,1.301
2024-02-29,7:45,1.414
2024-02-29,8:00,1.546
2024-02-29,8:15,1.668
2024-02-29,8:30,1.799
2024-02-29,8:45,1.914
2024-02-29,9:00,2.008
2024-02-29,9:15,2.091
2024-02-29,9:30,2.15
